PrDM	T090C	T190C	C0S/m	C1S/m	Par	Sbeox0Mm/Kg	Sal11	C2-C1S/m	T2-T190C	CStarTr0	Latitude	Longitude	FlECO-AFL	ModError	T2-T190C	Sal00	Sal11	SecS-priS	C2-C1S/m	DepSM	Sal00	Sal11	Sigma-t00	Sigma-t00	T2-T190C	C2-C1S/m	SecS-priS	Flag
96.99	-1.1564	-1.1559	2.735365	2.735293	2.35E-01	271.839	33.9842	-0.000074	0.0005	96.4666	-67.5115	-70.59054	0.0308	0	0.0005	33.9869	33.9853	-0.0016	-0.000072	96	33.9869	33.9853	27.3379	27.3379	0.0005	-0.000072	-0.0016	0.00E+00
98	-1.156	-1.1554	2.735535	2.735469	2.27E-01	269.278	33.9856	-0.000068	0.0006	96.4502	-67.5115	-70.59054	0.0537	0	0.0006	33.9881	33.9865	-0.0016	-0.000066	97	33.9881	33.9865	27.3388	27.3388	0.0006	-0.000066	-0.0016	0.00E+00
99.011	-1.1243	-1.1257	2.738613	2.738347	2.20E-01	266.988	33.9898	-0.000261	-0.0014	96.4558	-67.5115	-70.59054	0.0133	0	-0.0014	33.9936	33.9916	-0.002	-0.000266	98	33.9936	33.9916	27.3422	27.3422	-0.0014	-0.000266	-0.002	0.00E+00
100.021	-1.073	-1.0731	2.743808	2.743694	2.13E-01	265.969	34.0013	-0.000115	-0.0001	96.4623	-67.5115	-70.59054	0.0303	0	-0.0001	34.0059	34.0044	-0.0015	-0.000115	99	34.0059	34.0044	27.3503	27.3503	-0.0001	-0.000115	-0.0015	0.00E+00
101.032	-1.0546	-1.0553	2.745612	2.745449	2.05E-01	264.476	34.0045	-0.000162	-0.0007	96.4741	-67.5115	-70.59054	0.0077	0	-0.0007	34.009	34.0076	-0.0014	-0.000164	100	34.009	34.0076	27.3522	27.3522	-0.0007	-0.000164	-0.0014	0.00E+00
102.043	-1.0284	-1.029	2.748274	2.748114	1.97E-01	262.428	34.0102	-0.000159	-0.0005	96.4707	-67.5115	-70.59054	-0.0117	0	-0.0005	34.0151	34.0135	-0.0016	-0.00016	101	34.0151	34.0135	27.3562	27.3562	-0.0005	-0.00016	-0.0016	0.00E+00
103.053	-0.987	-0.9875	2.752084	2.751917	1.90E-01	261.124	34.0137	-0.000167	-0.0005	96.4772	-67.5115	-70.59054	0.0132	0	-0.0005	34.0196	34.0178	-0.0018	-0.000168	102	34.0196	34.0178	27.3583	27.3583	-0.0005	-0.000168	-0.0018	0.00E+00
104.064	-0.979	-0.9798	2.753028	2.752876	1.83E-01	259.279	34.0179	-0.000151	-0.0008	96.4704	-67.51148	-70.59054	-0.0142	0	-0.0008	34.0227	34.0216	-0.0011	-0.000152	103	34.0227	34.0216	27.3605	27.3605	-0.0008	-0.000152	-0.0011	0.00E+00
105.074	-0.9502	-0.9512	2.75566	2.755505	1.77E-01	257.414	34.0206	-0.000155	-0.001	96.4998	-67.51148	-70.59054	0.0078	0	-0.001	34.0253	34.0243	-0.001	-0.000155	104	34.0253	34.0243	27.3616	27.3616	-0.001	-0.000155	-0.001	0.00E+00
106.085	-0.9367	-0.9372	2.756995	2.75685	1.72E-01	254.93	34.023	-0.000146	-0.0005	96.5094	-67.51148	-70.59054	0.0155	0	-0.0005	34.0276	34.0262	-0.0014	-0.000145	105	34.0276	34.0262	27.3629	27.3629	-0.0005	-0.000145	-0.0014	0.00E+00
107.095	-0.9159	-0.9162	2.758948	2.758805	1.66E-01	253.333	34.025	-0.000145	-0.0003	96.4737	-67.51148	-70.59054	-0.0311	0	-0.0003	34.03	34.0284	-0.0016	-0.000144	106	34.03	34.0283	27.364	27.364	-0.0003	-0.000144	-0.0016	0.00E+00
108.106	-0.8865	-0.886	2.761885	2.76177	1.59E-01	251.009	34.0301	-0.000116	0.0005	96.5416	-67.51148	-70.59054	-0.0336	0	0.0005	34.0361	34.034	-0.0022	-0.000115	107	34.0361	34.034	27.3679	27.3679	0.0005	-0.000115	-0.0022	0.00E+00
109.117	-0.8629	-0.8631	2.764152	2.764036	1.53E-01	248.83	34.0341	-0.000116	-0.0002	96.5324	-67.51148	-70.59055	0.007	0	-0.0002	34.0396	34.0382	-0.0013	-0.000116	108	34.0396	34.0382	27.3697	27.3697	-0.0002	-0.000116	-0.0013	0.00E+00
110.127	-0.8175	-0.8192	2.768705	2.768514	1.48E-01	244.977	34.0444	-0.000189	-0.0017	96.523	-67.51148	-70.59055	-0.0166	0	-0.0017	34.0494	34.0487	-0.0006	-0.000192	109	34.0494	34.0487	27.3759	27.3759	-0.0017	-0.000191	-0.0006	0.00E+00
111.138	-0.7325	-0.7346	2.776749	2.776449	1.43E-01	239.03	34.0543	-0.000295	-0.0021	96.5253	-67.51148	-70.59056	-0.0195	0	-0.0021	34.0618	34.0601	-0.0017	-0.000299	110	34.0618	34.0601	27.3825	27.3825	-0.0021	-0.000299	-0.0017	0.00E+00
112.149	-0.6749	-0.6748	2.782656	2.782561	1.39E-01	235.735	34.0678	-0.000099	0.0001	96.53	-67.51148	-70.59056	-0.0363	0	0.0001	34.0761	34.0747	-0.0015	-0.000095	111	34.0761	34.0747	27.3917	27.3917	0.0001	-0.000095	-0.0015	0.00E+00
113.159	-0.6546	-0.654	2.784638	2.784544	1.35E-01	233.001	34.0707	-0.000098	0.0006	96.5047	-67.51148	-70.59056	-0.0334	0	0.0006	34.0794	34.0774	-0.002	-0.000095	112	34.0794	34.0774	27.3935	27.3935	0.0006	-0.000095	-0.002	0.00E+00
114.17	-0.6052	-0.6043	2.789664	2.789586	1.31E-01	231.282	34.0811	-0.000083	0.0008	96.5191	-67.51148	-70.59056	-0.035	0	0.0008	34.0908	34.0888	-0.0021	-0.000078	113	34.0908	34.0888	27.4007	27.4007	0.0008	-0.000078	-0.0021	0.00E+00
115.18	-0.5596	-0.5598	2.794267	2.794217	1.28E-01	230.703	34.0926	-0.000051	-0.0002	96.525	-67.51148	-70.59056	-0.0344	0	-0.0002	34.1009	34.1004	-0.0005	-0.00005	114	34.1009	34.1004	27.4069	27.4069	-0.0002	-0.00005	-0.0005	0.00E+00
116.191	-0.5521	-0.5507	2.795274	2.795274	1.25E-01	229.931	34.0984	-0.000004	0.0014	96.5239	-67.51148	-70.59056	-0.0357	0	0.0014	34.1054	34.1038	-0.0016	2.02E-07	115	34.1054	34.1038	27.4102	27.4102	0.0014	2.38E-07	-0.0016	0.00E+00
117.202	-0.5366	-0.5367	2.796731	2.796644	1.20E-01	229.741	34.1012	-0.000086	-0.0001	96.526	-67.51148	-70.59056	-0.0351	0	-0.0001	34.1069	34.1059	-0.0011	-0.000087	116	34.1069	34.1059	27.4108	27.4108	-0.0001	-0.000087	-0.0011	0.00E+00
118.212	-0.5316	-0.5315	2.797401	2.797297	1.15E-01	228.744	34.104	-0.000105	0.0001	96.5237	-67.51148	-70.59056	-0.0146	0	0.0001	34.1097	34.1081	-0.0015	-0.000104	117	34.1097	34.1081	27.4128	27.4128	0.0001	-0.000104	-0.0015	0.00E+00
119.223	-0.5029	-0.5028	2.800372	2.800264	1.11E-01	227.726	34.1106	-0.000107	0.0001	96.5271	-67.51148	-70.59054	-0.0155	0	0.0001	34.1167	34.1151	-0.0016	-0.000109	118	34.1167	34.1151	27.4172	27.4172	0.0001	-0.000108	-0.0016	0.00E+00
120.234	-0.4847	-0.4852	2.802288	2.802156	1.08E-01	226.843	34.1158	-0.000131	-0.0005	96.519	-67.51148	-70.59055	-0.0319	0	-0.0004	34.1214	34.1201	-0.0012	-0.000132	119	34.1214	34.1201	27.4202	27.4202	-0.0004	-0.000132	-0.0012	0.00E+00
121.244	-0.467	-0.4672	2.804108	2.804002	1.05E-01	226.149	34.1203	-0.000106	-0.0002	96.5122	-67.51148	-70.59056	-0.0348	0	-0.0002	34.1253	34.1241	-0.0012	-0.000106	120	34.1253	34.1241	27.4226	27.4226	-0.0002	-0.000106	-0.0012	0.00E+00
122.255	-0.452	-0.4525	2.805689	2.805569	1.03E-01	225.916	34.1246	-0.000119	-0.0004	96.5103	-67.51148	-70.59056	-0.0327	0	-0.0004	34.1291	34.1279	-0.0011	-0.00012	121	34.1291	34.1279	27.4249	27.4249	-0.0004	-0.00012	-0.0011	0.00E+00
123.266	-0.4371	-0.4373	2.807346	2.807246	1.00E-01	226.018	34.1295	-0.000099	-0.0002	96.474	-67.51148	-70.59056	-0.0371	0	-0.0002	34.1339	34.1327	-0.0011	-0.0001	122	34.1339	34.1327	27.4281	27.4281	-0.0002	-0.0001	-0.0011	0.00E+00
124.276	-0.4287	-0.4287	2.808388	2.808292	9.79E-02	226.005	34.1333	-0.000098	0	96.5055	-67.51148	-70.59056	-0.0366	0	0	34.1378	34.1365	-0.0013	-0.000096	123	34.1378	34.1365	27.4309	27.4309	0	-0.000096	-0.0013	0.00E+00
125.287	-0.4141	-0.4136	2.810055	2.809974	9.57E-02	225.12	34.1383	-0.000081	0.0005	96.4974	-67.51148	-70.59056	-0.0353	0	0.0005	34.1431	34.1414	-0.0016	-0.000081	124	34.1431	34.1415	27.4345	27.4345	0.0005	-0.000081	-0.0016	0.00E+00
126.298	-0.3946	-0.3957	2.81199	2.811865	9.29E-02	223.327	34.1429	-0.000123	-0.0011	96.5128	-67.51148	-70.59055	-0.0355	0	-0.0011	34.1465	34.1461	-0.0004	-0.000125	125	34.1465	34.1461	27.4364	27.4364	-0.0011	-0.000125	-0.0004	0.00E+00
127.308	-0.3462	-0.3484	2.816908	2.816675	9.07E-02	222.406	34.153	-0.000229	-0.0021	96.5214	-67.51148	-70.59054	-0.0346	0	-0.0021	34.1574	34.1567	-0.0007	-0.000233	126	34.1574	34.1567	27.443	27.443	-0.0021	-0.000233	-0.0007	0.00E+00
128.319	-0.3232	-0.3237	2.819671	2.81954	8.82E-02	221.995	34.163	-0.000133	-0.0005	96.5253	-67.51148	-70.59054	-0.0357	0	-0.0005	34.1679	34.1666	-0.0013	-0.000131	127	34.1679	34.1667	27.4504	27.4504	-0.0005	-0.000131	-0.0013	0.00E+00
129.33	-0.2993	-0.2993	2.822485	2.822389	8.55E-02	222.166	34.1729	-0.000096	0	96.5166	-67.51148	-70.59054	-0.018	0	0	34.178	34.1768	-0.0012	-0.000096	128	34.178	34.1768	27.4574	27.4574	0	-0.000096	-0.0012	0.00E+00
130.341	-0.2852	-0.2851	2.824148	2.824074	8.36E-02	222.461	34.1789	-0.000077	0	96.5079	-67.51148	-70.59054	-0.0295	0	0	34.1837	34.1827	-0.0011	-0.000075	129	34.1837	34.1827	27.4614	27.4614	0	-0.000075	-0.0011	0.00E+00
131.351	-0.2707	-0.2712	2.825752	2.825633	8.12E-02	222.526	34.1837	-0.000119	-0.0005	96.5196	-67.51148	-70.59054	-0.063	0	-0.0005	34.1883	34.1873	-0.001	-0.000118	130	34.1883	34.1873	27.4644	27.4644	-0.0005	-0.000118	-0.001	0.00E+00
132.362	-0.2481	-0.2489	2.828126	2.827944	8.00E-02	221.553	34.1891	-0.000182	-0.0008	96.4971	-67.51148	-70.59054	-0.0467	0	-0.0008	34.1941	34.1925	-0.0015	-0.000183	131	34.1941	34.1925	27.468	27.468	-0.0008	-0.000183	-0.0015	0.00E+00
133.373	-0.2261	-0.2268	2.83033	2.830218	7.77E-02	219.639	34.1942	-0.000111	-0.0007	96.4598	-67.51148	-70.59054	-0.0236	0	-0.0007	34.1981	34.1974	-0.0007	-0.000112	132	34.1981	34.1974	27.4702	27.4702	-0.0007	-0.000112	-0.0007	0.00E+00
134.383	-0.2006	-0.2012	2.832907	2.832784	7.62E-02	218.109	34.1987	-0.000123	-0.0006	96.4864	-67.51148	-70.59052	-0.0142	0	-0.0006	34.2032	34.2022	-0.001	-0.000123	133	34.2032	34.2022	27.473	27.473	-0.0006	-0.000123	-0.001	0.00E+00
135.394	-0.1912	-0.1914	2.83415	2.83407	7.39E-02	215.93	34.2044	-0.000082	-0.0001	96.477	-67.51148	-70.59052	-0.0115	0	-0.0001	34.2087	34.2077	-0.0009	-0.00008	134	34.2087	34.2077	27.477	27.477	-0.0001	-0.00008	-0.0009	0.00E+00
136.405	-0.1659	-0.1674	2.836855	2.836621	7.21E-02	214.244	34.2107	-0.000232	-0.0015	96.4668	-67.51148	-70.59052	-0.0113	0	-0.0015	34.2157	34.2143	-0.0014	-0.000234	135	34.2157	34.2143	27.4814	27.4814	-0.0015	-0.000234	-0.0014	0.00E+00
137.416	-0.1116	-0.1122	2.84281	2.842686	7.08E-02	213.599	34.2277	-0.000124	-0.0006	96.4647	-67.51148	-70.59052	-0.0324	0	-0.0006	34.2334	34.2324	-0.001	-0.000124	136	34.2334	34.2324	27.493	27.493	-0.0006	-0.000124	-0.001	0.00E+00
138.426	-0.0939	-0.0939	2.844953	2.844851	7.05E-02	213.217	34.236	-0.000102	-0.0001	96.4611	-67.51148	-70.59052	-0.0351	0	-0.0001	34.2414	34.2401	-0.0013	-0.000101	137	34.2414	34.2401	27.4986	27.4986	-0.0001	-0.000101	-0.0013	0.00E+00
139.437	-0.0874	-0.0876	2.845727	2.845643	6.85E-02	213.364	34.2395	-0.000085	-0.0003	96.4937	-67.51148	-70.59052	-0.051	0	-0.0003	34.2438	34.243	-0.0008	-0.000084	138	34.2438	34.243	27.5002	27.5002	-0.0003	-0.000084	-0.0008	0.00E+00
140.448	-0.0858	-0.0859	2.845953	2.84587	6.74E-02	213.208	34.2405	-0.000084	-0.0001	96.4732	-67.51148	-70.59052	-0.0554	0	-0.0001	34.2444	34.2434	-0.001	-0.000084	139	34.2444	34.2434	27.5006	27.5006	-0.0001	-0.000084	-0.001	0.00E+00
141.459	-0.0806	-0.0805	2.846558	2.846498	6.53E-02	213.454	34.2425	-0.000062	0.0001	96.4946	-67.51148	-70.59052	-0.0361	0	0.0001	34.246	34.2451	-0.0009	-0.00006	140	34.246	34.2451	27.5016	27.5016	0.0001	-0.00006	-0.0009	0.00E+00
142.469	-0.0773	-0.0772	2.847034	2.846958	6.37E-02	213.637	34.2446	-0.000077	0.0001	96.5204	-67.51148	-70.59052	-0.0316	0	0	34.248	34.2469	-0.0011	-0.000076	141	34.248	34.2469	27.5031	27.5031	0	-0.000076	-0.0011	0.00E+00
143.48	-0.0674	-0.068	2.848258	2.848119	6.21E-02	213.193	34.2494	-0.000138	-0.0006	96.5508	-67.51148	-70.59052	-0.0358	0	-0.0006	34.2526	34.2514	-0.0012	-0.000139	142	34.2526	34.2514	27.5063	27.5063	-0.0006	-0.000139	-0.0012	0.00E+00
144.491	-0.0571	-0.057	2.849427	2.849367	6.14E-02	212.562	34.2532	-0.000061	0.0001	96.5658	-67.51148	-70.59052	-0.0366	0	0.0001	34.2559	34.255	-0.0009	-0.00006	143	34.2559	34.255	27.5085	27.5085	0.0001	-0.000061	-0.0009	0.00E+00
145.502	-0.0479	-0.0479	2.850436	2.85035	6.08E-02	212.392	34.2555	-0.000088	0	96.5692	-67.51148	-70.59052	-0.0678	0	0	34.2584	34.2573	-0.0011	-0.000086	144	34.2584	34.2573	27.51	27.51	0	-0.000086	-0.0011	0.00E+00
146.513	-0.0398	-0.0397	2.851377	2.851299	6.00E-02	212.426	34.2581	-0.000079	0.0002	96.5233	-67.51148	-70.59052	-0.0421	0	0.0002	34.2612	34.26	-0.0012	-0.000078	145	34.2612	34.26	27.5119	27.5119	0.0002	-0.000078	-0.0012	0.00E+00
147.523	-0.0335	-0.0335	2.85229	2.852213	5.85E-02	212.012	34.2628	-0.000077	0	96.56	-67.51148	-70.59052	-0.054	0	0	34.2656	34.2646	-0.001	-0.000077	146	34.2656	34.2646	27.5151	27.5151	0	-0.000077	-0.001	0.00E+00
148.534	-0.0174	-0.0185	2.853998	2.853848	5.74E-02	210.503	34.2668	-0.000149	-0.0011	96.5489	-67.51148	-70.59052	-0.0463	0	-0.0011	34.2697	34.2689	-0.0008	-0.00015	147	34.2697	34.2689	27.5175	27.5175	-0.0011	-0.00015	-0.0008	0.00E+00
149.545	0.0234	0.021	2.858448	2.858136	5.67E-02	210.171	34.2782	-0.000306	-0.0025	96.5646	-67.51148	-70.5905	-0.0346	0	-0.0025	34.2822	34.2809	-0.0013	-0.000312	148	34.2822	34.2809	27.5256	27.5256	-0.0025	-0.000312	-0.0013	0.00E+00
150.556	0.0413	0.0412	2.86078	2.860704	5.54E-02	210.769	34.2889	-0.000079	-0.0001	96.5649	-67.51148	-70.59048	-0.0435	0	-0.0001	34.2925	34.2916	-0.0009	-0.000076	149	34.2925	34.2916	27.5329	27.5329	-0.0001	-0.000076	-0.0009	0.00E+00
151.567	0.0537	0.0526	2.862151	2.861973	5.47E-02	210.775	34.2924	-0.000176	-0.0011	96.5663	-67.51148	-70.59048	-0.0756	0	-0.0011	34.2962	34.295	-0.0011	-0.000178	150	34.2962	34.295	27.5352	27.5352	-0.0011	-0.000178	-0.0011	0.00E+00
152.577	0.0728	0.0728	2.864301	2.864212	5.39E-02	210.945	34.2986	-0.000091	-0.0001	96.543	-67.51148	-70.59048	-0.073	0	0	34.3026	34.3014	-0.0011	-0.000088	151	34.3026	34.3014	27.5394	27.5394	0	-0.000088	-0.0011	0.00E+00
153.588	0.0673	0.0673	2.863933	2.863841	5.27E-02	210.693	34.3002	-0.000094	0	96.5225	-67.51149	-70.5905	-0.0369	0	0	34.3033	34.3021	-0.0013	-0.000092	152	34.3033	34.3021	27.5403	27.5403	0	-0.000092	-0.0013	0.00E+00
154.599	0.0751	0.0741	2.864746	2.864573	5.16E-02	209.669	34.3018	-0.000172	-0.0011	96.4863	-67.5115	-70.59049	-0.0356	0	-0.0011	34.3046	34.3035	-0.0011	-0.000174	153	34.3046	34.3035	27.5409	27.5409	-0.0011	-0.000174	-0.0011	0.00E+00
155.61	0.094	0.0948	2.866652	2.866606	5.09E-02	208.688	34.3045	-0.00005	0.0007	96.5231	-67.51149	-70.59048	-0.0354	0	0.0007	34.3081	34.3066	-0.0015	-0.000047	154	34.3081	34.3066	27.5427	27.5427	0.0007	-0.000047	-0.0015	0.00E+00
156.621	0.1151	0.1151	2.86883	2.868737	5.06E-02	207.361	34.3089	-0.000095	0.0001	96.5179	-67.51148	-70.59048	-0.0324	0	0.0001	34.3127	34.3114	-0.0013	-0.000093	155	34.3127	34.3114	27.5453	27.5453	0.0001	-0.000093	-0.0013	0.00E+00
157.631	0.1546	0.1552	2.87287	2.872867	5.04E-02	205.697	34.3171	-0.000004	0.0006	96.5247	-67.51148	-70.59048	-0.0354	0	0.0006	34.3212	34.3205	-0.0007	-0.000003	156	34.3212	34.3205	27.5501	27.5501	0.0006	-0.000003	-0.0007	0.00E+00
158.642	0.1936	0.194	2.876947	2.876891	4.96E-02	203.681	34.3257	-0.000058	0.0004	96.5257	-67.51148	-70.59048	-0.0359	0	0.0004	34.3307	34.3296	-0.0012	-0.000056	157	34.3307	34.3296	27.5556	27.5556	0.0004	-0.000056	-0.0012	0.00E+00
159.653	0.2164	0.216	2.87917	2.879075	4.88E-02	201.478	34.3295	-0.000092	-0.0004	96.5229	-67.51148	-70.59048	-0.0184	0	-0.0004	34.334	34.3331	-0.0008	-0.000095	158	34.334	34.3331	27.557	27.557	-0.0004	-0.000095	-0.0008	0.00E+00
160.664	0.2483	0.2486	2.882567	2.882537	4.79E-02	200.486	34.3377	-0.000032	0.0002	96.5246	-67.51148	-70.59048	0.0151	0	0.0002	34.3424	34.3417	-0.0007	-0.000029	159	34.3424	34.3417	27.562	27.562	0.0002	-0.000029	-0.0007	0.00E+00
161.675	0.2622	0.2618	2.884161	2.884045	4.74E-02	200.262	34.3425	-0.000115	-0.0004	96.4935	-67.5115	-70.59048	-0.0261	0	-0.0004	34.3473	34.3462	-0.0011	-0.000116	160	34.3473	34.3462	27.5652	27.5652	-0.0004	-0.000116	-0.0011	0.00E+00
162.686	0.2662	0.2658	2.884646	2.884532	4.71E-02	200.203	34.3446	-0.000114	-0.0004	96.5192	-67.5115	-70.59048	-0.056	0	-0.0004	34.3485	34.3475	-0.0011	-0.000114	161	34.3485	34.3475	27.566	27.566	-0.0004	-0.000114	-0.0011	0.00E+00
163.697	0.2679	0.2678	2.884867	2.884794	4.59E-02	200.078	34.3456	-0.000073	-0.0001	96.5234	-67.51149	-70.59046	-0.0315	0	-0.0001	34.3489	34.3481	-0.0008	-0.000073	162	34.3489	34.3481	27.5662	27.5662	-0.0001	-0.000073	-0.0008	0.00E+00
164.708	0.2746	0.2752	2.885602	2.885576	4.55E-02	199.953	34.3472	-0.000028	0.0006	96.5263	-67.51148	-70.59045	-0.0657	0	0.0006	34.3505	34.3495	-0.001	-0.000026	163	34.3505	34.3495	27.5671	27.5671	0.0006	-0.000026	-0.001	0.00E+00
165.718	0.2869	0.2879	2.887044	2.887088	4.47E-02	200.167	34.3521	0.00004	0.001	96.5262	-67.51148	-70.59044	-0.0734	0	0.001	34.3551	34.3546	-0.0006	0.000043	164	34.3551	34.3546	27.5702	27.5702	0.001	0.000043	-0.0006	0.00E+00
166.729	0.3	0.2977	2.88867	2.888253	4.43E-02	200.212	34.356	-0.00041	-0.0023	96.524	-67.51148	-70.59044	-0.0442	0	-0.0023	34.3613	34.3584	-0.0028	-0.000416	165	34.3613	34.3584	27.5744	27.5744	-0.0023	-0.000416	-0.0028	0.00E+00
167.74	0.3158	0.3063	2.891097	2.889775	4.44E-02	202.801	34.3665	-0.001304	-0.0096	96.516	-67.5115	-70.59046	-0.0516	0	-0.0096	34.3749	34.3682	-0.0065	-0.001322	166	34.3749	34.3682	27.5845	27.5845	-0.0096	-0.001322	-0.0065	0.00E+00
168.751	0.302	0.3026	2.890324	2.890313	4.43E-02	205.51	34.3774	-0.000022	0.0006	96.5428	-67.51149	-70.59046	-0.0696	0	0.0006	34.3796	34.3787	-0.001	-0.000011	167	34.3796	34.3787	27.589	27.589	0.0006	-0.000011	-0.001	0.00E+00
169.762	0.2877	0.2873	2.889288	2.889198	4.43E-02	207.082	34.3799	-0.000096	-0.0003	96.5268	-67.51148	-70.59046	-0.0384	0	-0.0003	34.3814	34.3806	-0.0009	-0.00009	168	34.3814	34.3806	27.5913	27.5913	-0.0003	-0.00009	-0.0009	0.00E+00
170.773	0.2789	0.2793	2.888618	2.888565	4.35E-02	207.993	34.3803	-0.000063	0.0003	96.5426	-67.51148	-70.59046	-0.0608	0	0.0003	34.3817	34.3806	-0.0012	-0.000054	169	34.3817	34.3806	27.5921	27.5921	0.0003	-0.000054	-0.0012	0.00E+00
171.784	0.2741	0.2741	2.88844	2.888357	4.34E-02	208.408	34.383	-0.000087	0	96.5417	-67.5115	-70.59044	-0.0681	0	0	34.3842	34.3831	-0.0012	-0.000082	170	34.3842	34.3831	27.5943	27.5943	0	-0.000082	-0.0012	0.00E+00
172.795	0.2728	0.2729	2.888549	2.888465	4.30E-02	208.777	34.3852	-0.000088	0	96.5509	-67.5115	-70.59044	-0.0188	0	0	34.3864	34.3853	-0.0012	-0.000084	171	34.3864	34.3853	27.5962	27.5962	0	-0.000084	-0.0012	0.00E+00
173.806	0.2747	0.275	2.888873	2.888818	4.24E-02	208.624	34.3868	-0.000058	0.0003	96.5696	-67.51149	-70.59044	-0.0592	0	0.0003	34.388	34.3869	-0.0011	-0.000056	172	34.388	34.3869	27.5973	27.5973	0.0003	-0.000056	-0.0011	0.00E+00
174.817	0.2953	0.2979	2.891262	2.891479	4.22E-02	208.027	34.3948	0.000205	0.0025	96.5668	-67.51148	-70.59044	-0.0359	0	0.0025	34.3957	34.3957	-0.0001	0.000216	173	34.3957	34.3957	27.6024	27.6024	0.0025	0.000216	-0.0001	0.00E+00
175.827	0.3175	0.3196	2.893768	2.893926	4.12E-02	206.722	34.4016	0.000154	0.0021	96.5738	-67.51148	-70.59044	-0.0679	0	0.0022	34.4033	34.403	-0.0004	0.000158	174	34.4033	34.403	27.6073	27.6073	0.0022	0.000158	-0.0004	0.00E+00
176.838	0.3548	0.3552	2.897505	2.897482	4.13E-02	204.4	34.407	-0.000023	0.0004	96.5983	-67.51148	-70.59043	-0.049	0	0.0004	34.41	34.4093	-0.0007	-0.000022	175	34.41	34.4093	27.6106	27.6106	0.0004	-0.000022	-0.0007	0.00E+00
177.849	0.3946	0.4026	2.901495	2.902182	4.06E-02	202.81	34.4141	0.000668	0.0079	96.588	-67.51149	-70.59043	-0.0735	0	0.008	34.4173	34.4174	-0.0001	0.000688	176	34.4173	34.4174	27.6141	27.6141	0.008	0.000688	-0.0001	0.00E+00
178.86	0.415	0.4147	2.903586	2.903499	4.03E-02	201.411	34.4175	-0.000083	-0.0003	96.6037	-67.5115	-70.59044	-0.0357	0	-0.0003	34.4213	34.4205	-0.0007	-0.000087	177	34.4213	34.4205	27.6162	27.6162	-0.0003	-0.000087	-0.0007	0.00E+00
179.871	0.4263	0.4259	2.904731	2.904617	4.01E-02	199.447	34.4193	-0.000108	-0.0004	96.5989	-67.51149	-70.59044	-0.0205	0	-0.0004	34.4231	34.4221	-0.001	-0.000114	178	34.4231	34.4221	27.617	27.617	-0.0004	-0.000114	-0.001	0.00E+00
180.882	0.456	0.457	2.907547	2.907564	3.98E-02	196.73	34.4219	0.000017	0.0011	96.6096	-67.5115	-70.59044	-0.0339	0	0.0011	34.4263	34.4253	-0.001	0.000017	179	34.4263	34.4253	27.6179	27.6179	0.0011	0.000017	-0.001	0.00E+00
181.893	0.4943	0.4968	2.911285	2.911468	3.95E-02	193.464	34.4273	0.000177	0.0024	96.6115	-67.5115	-70.59044	-0.0321	0	0.0024	34.4317	34.4314	-0.0004	0.000183	180	34.4317	34.4314	27.62	27.62	0.0024	0.000183	-0.0004	0.00E+00
182.904	0.5624	0.5628	2.918167	2.918146	3.90E-02	191.647	34.4389	-0.000018	0.0004	96.6116	-67.5115	-70.59044	-0.0329	0	0.0004	34.4451	34.4444	-0.0007	-0.000021	181	34.4451	34.4444	27.6267	27.6267	0.0004	-0.000021	-0.0007	0.00E+00
183.915	0.6001	0.5996	2.922333	2.922218	3.87E-02	190.923	34.4503	-0.000111	-0.0004	96.5941	-67.5115	-70.59044	0.0388	0	-0.0004	34.4569	34.4558	-0.001	-0.000115	182	34.4569	34.4558	27.634	27.634	-0.0004	-0.000115	-0.001	0.00E+00
184.926	0.6117	0.6114	2.9237	2.923601	3.85E-02	190.781	34.4558	-0.000097	-0.0003	96.5896	-67.5115	-70.59042	0.0493	0	-0.0003	34.4611	34.4602	-0.0009	-0.000099	183	34.4611	34.4602	27.6367	27.6367	-0.0003	-0.000099	-0.0009	0.00E+00
185.937	0.6195	0.6193	2.924606	2.924533	3.83E-02	190.799	34.4593	-0.000072	-0.0002	96.581	-67.5115	-70.59042	-0.0293	0	-0.0002	34.4637	34.4629	-0.0008	-0.000073	184	34.4637	34.4629	27.6383	27.6383	-0.0002	-0.000073	-0.0008	0.00E+00
186.948	0.625	0.6249	2.925247	2.925173	3.79E-02	190.589	34.4613	-0.000072	-0.0001	96.6004	-67.5115	-70.59042	-0.0342	0	-0.0001	34.4653	34.4645	-0.0008	-0.000074	185	34.4653	34.4645	27.6393	27.6393	-0.0001	-0.000074	-0.0008	0.00E+00
187.959	0.6325	0.6326	2.926137	2.92608	3.78E-02	190.289	34.464	-0.000057	0.0001	96.5871	-67.5115	-70.59042	-0.0333	0	0.0001	34.4679	34.4671	-0.0009	-0.000057	186	34.4679	34.4671	27.6409	27.6409	0.0001	-0.000057	-0.0009	0.00E+00
188.97	0.6455	0.6458	2.927521	2.927471	3.80E-02	189.55	34.467	-0.000051	0.0002	96.5617	-67.5115	-70.59042	-0.0334	0	0.0002	34.4708	34.4699	-0.0009	-0.00005	187	34.4708	34.4699	27.6424	27.6424	0.0002	-0.00005	-0.0009	0.00E+00
