,x
N20.HOG0017112,-9.74698796979991
N20.HOG0038876,-6.14469880882629
N20.HOG0042999,-0.000264300763101366
N20.HOG0022710,0.14790414099677
N20.HOG0006910,-0.66319447039974
N20.HOG0016348,1.44956660915123
N20.HOG0016060,-27.2352780086819
N20.HOG0035965,1.0804074489159e-08
N20.HOG0003847,-0.406113364356684
N20.HOG0007392,0.00142911074566029
N20.HOG0033530,-10.3211701356334
N20.HOG0009828,-14.4368116084514
N20.HOG0039616,1.0475532036415
N20.HOG0029077,-0.343108204139488
N20.HOG0035721,-8.88855712474019
N20.HOG0009012,-0.0600185888770734
N20.HOG0039393,-12.6443079656071
N20.HOG0033299,-8.77064184946286e-05
N20.HOG0022629,-0.0655816812204708
N20.HOG0016192,5.786643136204
N20.HOG0004775,-5.26865085259895e-07
N20.HOG0045402,13.566287906274
N20.HOG0014090,-0.00170073389617718
N20.HOG0025128,-1.96416190881403e-09
N20.HOG0026898,-10.0363705108608
N20.HOG0029961,6.2544996668243
N20.HOG0032616,0.00429856661238674
N20.HOG0037626,-4.59123968481115e-06
N20.HOG0038002,7.05156327947091e-05
N20.HOG0022149,0.000487818005567798
N20.HOG0021511,-1.68325811589818e-06
N20.HOG0010170,0.217906782944737
N20.HOG0026745,-17.1795911731221
N20.HOG0014047,1.11875983196798
N20.HOG0017752,2.38561564159158
N20.HOG0002169,3.91232452679222
N20.HOG0020149,4.93668235744791e-08
N20.HOG0038441,16.9550316175005
N20.HOG0022950,1.81114770387995
N20.HOG0032707,1.19194038633637e-06
N20.HOG0045650,-8.31578848085377
N20.HOG0007113,-1.31735550528206e-07
N20.HOG0007428,-0.592150452400468
N20.HOG0041735,5.84697232968777
N20.HOG0026733,-1.90856988218969e-05
N20.HOG0023847,-27.8573403393465
N20.HOG0029433,-8.65961811270876e-09
N20.HOG0019571,-5.86520868079689
N20.HOG0012587,-9.4025684313626
N20.HOG0035168,-17.1127696437085
N20.HOG0033839,8.68490597077134e-06
N20.HOG0061697,-0.0014330507458099
N20.HOG0039279,1.78069542433462e-08
N20.HOG0030543,-8.40057479664786
N20.HOG0033992,2.37852386453079e-07
N20.HOG0034867,-8.06202548333949e-06
N20.HOG0028537,-5.25101140606654
N20.HOG0036881,-0.192875472132255
N20.HOG0048135,19.1204037743068
N20.HOG0006141,-0.126209764455766
N20.HOG0002982,1.54497458299902e-05
N20.HOG0006097,-0.00160337594825973
N20.HOG0025392,-4.5002331394132
N20.HOG0009831,-23.9388312168599
N20.HOG0022471,-20.8327633544384
N20.HOG0036029,-1.63287006251677e-06
N20.HOG0019273,1.95559817394319
N20.HOG0009918,-3.14769327166671
N20.HOG0024017,-11.5360241152311
N20.HOG0034886,-0.00346930037752391
N20.HOG0035489,-0.000726618910627141
N20.HOG0025084,-0.0120210415355369
N20.HOG0033379,4.52979462242526e-07
N20.HOG0018059,-0.37863367612938
N20.HOG0031277,-16.0088993433285
N20.HOG0004054,-0.000169819359631816
N20.HOG0016944,12.7054097027431
N20.HOG0006937,7.35589624736934
N20.HOG0012936,6.0622081657039
N20.HOG0065967,-0.000418847636814043
N20.HOG0024095,-1.03430793905438e-06
N20.HOG0045834,0.129679162768204
N20.HOG0029907,0.000344678205374952
N20.HOG0008329,-0.358156245171448
N20.HOG0032208,-7.33089141773808
N20.HOG0031797,8.1469869735874e-09
N20.HOG0029032,-3.03780822774157
N20.HOG0037109,-15.4820075796995
N20.HOG0029894,-8.98965341564753e-06
N20.HOG0046285,-0.0447927833997716
N20.HOG0037541,-0.000107235835915693
N20.HOG0024953,-1.74295567608416
N20.HOG0035174,-0.214659713216585
N20.HOG0031238,2.91284866213385e-07
N20.HOG0001969,-0.0113841987703512
N20.HOG0031766,-0.00131011788238308
N20.HOG0027466,-5.77254264467963
N20.HOG0037065,0.353867180177402
N20.HOG0028848,1.08915276981167
N20.HOG0048701,0.00115370532421876
N20.HOG0003437,-4.5855140991747e-05
N20.HOG0047981,-5.52978638319639
N20.HOG0037252,9.17463380167163e-05
N20.HOG0022502,-0.683238035276593
